Date,Hour,HOEP,Market Demand,Ontario Demand
7/7/2018,7,2.44,14902,12380
7/7/2018,8,4.6,15664,13305
7/7/2018,9,25.2,16635,13985
7/7/2018,10,26.4,17063,14405
7/7/2018,11,27.6,17220,14714
7/7/2018,12,14.37,17040,14932
7/7/2018,13,2.48,16976,14970
7/7/2018,14,5.81,17262,15108
7/7/2018,15,12.28,17439,15325
7/7/2018,16,22.8,18157,15982
7/7/2018,17,33.62,18731,16682
7/7/2018,18,48.63,19281,17189
7/7/2018,19,39.14,19047,17222
7/7/2018,20,17.33,18540,16893
7/7/2018,21,14.37,18038,16386
7/7/2018,22,10.15,17288,15578
7/7/2018,23,8.35,16405,14504
7/7/2018,24,6.73,15895,13524
7/8/2018,1,4.43,15499,12733
7/8/2018,2,5.28,15022,12151
7/8/2018,3,0,14576,11823
7/8/2018,4,-0.31,14331,11613
7/8/2018,5,-3.64,14152,11535
7/8/2018,6,-4.18,13920,11413
7/8/2018,7,0.23,14660,12083
7/8/2018,8,17.79,15566,13026
7/8/2018,9,2.53,16162,13837
7/8/2018,10,7.26,16683,14462
7/8/2018,11,14.35,17226,15059
7/8/2018,12,14.36,17860,15585
7/8/2018,13,22.8,17996,16026
7/8/2018,14,28.8,18523,16324
7/8/2018,15,26.41,19119,16940
7/8/2018,16,35.09,19509,17633
7/8/2018,17,33.3,20155,18489
7/8/2018,18,34.64,20608,18988
7/8/2018,19,34.66,20740,19067
7/8/2018,20,31.2,20502,18762
7/8/2018,21,31.96,20161,18172
7/8/2018,22,17.96,19107,17176
7/8/2018,23,10.03,17862,15849
7/8/2018,24,8.06,17116,14755
7/9/2018,1,4.05,16259,13783
7/9/2018,2,0.84,15855,13182
7/9/2018,3,6.08,15514,12853
7/9/2018,4,1.86,15292,12701
7/9/2018,5,0.84,15473,12922
7/9/2018,6,6.45,16246,13658
7/9/2018,7,19.34,17217,15239
7/9/2018,8,28.16,18544,16604
7/9/2018,9,28.4,19155,17433
7/9/2018,10,31.75,20027,18152
7/9/2018,11,31.52,20378,18682
7/9/2018,12,31.87,20769,19150
7/9/2018,13,30.7,21314,19715
7/9/2018,14,31.44,21709,20172
7/9/2018,15,29.76,22183,20446
7/9/2018,16,30.2,22761,20783
7/9/2018,17,36.63,23491,21153
7/9/2018,18,34.78,23635,21412
7/9/2018,19,39.63,22622,21011
7/9/2018,20,33.24,22446,20767
7/9/2018,21,37.08,22666,20679
7/9/2018,22,33.84,21722,19699
7/9/2018,23,21.49,19687,17734
7/9/2018,24,23.47,18776,16434
7/10/2018,1,23.69,17842,15474
7/10/2018,2,18.55,17415,14825
7/10/2018,3,16.8,17161,14498
7/10/2018,4,14.37,16761,14336
7/10/2018,5,4.05,16702,14611
7/10/2018,6,15.53,17537,15414
7/10/2018,7,22.82,18374,16809
7/10/2018,8,31.25,19382,17777
7/10/2018,9,42.34,19857,18600
7/10/2018,10,51.49,20740,19265
7/10/2018,11,51.01,21059,19593
7/10/2018,12,47.86,21422,20042
7/10/2018,13,40.84,21279,20110
7/10/2018,14,39.96,21623,20378
7/10/2018,15,50.31,21895,20682
7/10/2018,16,36.21,22438,21077
7/10/2018,17,35.68,22601,20880
7/10/2018,18,33.55,22268,20762
7/10/2018,19,32.02,22040,20364
7/10/2018,20,36.34,21567,19813
7/10/2018,21,32.24,21104,19332
7/10/2018,22,27.06,19718,18035
7/10/2018,23,11.75,18327,16434
7/10/2018,24,6.09,17299,15105
7/11/2018,1,5.98,16789,14275
7/11/2018,2,10.67,16248,13738
7/11/2018,3,14.37,16249,13539
7/11/2018,4,15.46,16006,13280
7/11/2018,5,21.47,16207,13451
7/11/2018,6,23.55,16731,14199
7/11/2018,7,28.63,17422,15512
7/11/2018,8,28.63,18187,16448
7/11/2018,9,31.02,18842,17064
7/11/2018,10,31.5,19006,17411
7/11/2018,11,31.57,19206,17672
7/11/2018,12,30.57,19268,17915
7/11/2018,13,32.31,19697,18103
7/11/2018,14,32.02,20108,18569
7/11/2018,15,32.31,20580,18998
7/11/2018,16,33.63,20823,19287
7/11/2018,17,39.42,21603,19950
7/11/2018,18,60.95,21898,20264
7/11/2018,19,57.41,21818,20199
7/11/2018,20,46.22,21291,19606
7/11/2018,21,45.86,20490,18991
7/11/2018,22,36.07,19258,17692
7/11/2018,23,32.44,17792,15997
7/11/2018,24,26.95,16322,14660
7/12/2018,1,21.84,16080,13894
7/12/2018,2,25,15772,13356
7/12/2018,3,21.5,15444,12961
7/12/2018,4,15.53,15233,12731
7/12/2018,5,14.34,15140,13021
7/12/2018,6,5.14,15675,13751
7/12/2018,7,6.78,16884,15096
7/12/2018,8,23.31,17893,16225
7/12/2018,9,28.9,18536,16910
7/12/2018,10,28.72,18734,17359
7/12/2018,11,29.44,19276,17871
7/12/2018,12,31.69,19606,18355
7/12/2018,13,31.98,20182,18793
7/12/2018,14,32.53,20622,19119
7/12/2018,15,35.96,21118,19591
7/12/2018,16,42.32,21842,20362
7/12/2018,17,49.42,22362,20910
7/12/2018,18,42.52,22035,20746
7/12/2018,19,35.41,21483,20298
7/12/2018,20,35.72,21222,20028
7/12/2018,21,35.35,21005,19772
7/12/2018,22,33.62,19747,18268
7/12/2018,23,26.66,18413,16727
7/12/2018,24,29.18,17441,15618
7/13/2018,1,37.45,16889,14677
7/13/2018,2,42.41,16462,14187
7/13/2018,3,46.53,16090,13854
7/13/2018,4,15.52,15756,13618
7/13/2018,5,13.61,16246,14006
7/13/2018,6,8.24,16665,14796
7/13/2018,7,26.79,17988,16198
7/13/2018,8,42.39,18898,17573
7/13/2018,9,45.1,19890,18604
7/13/2018,10,35.07,20310,19361
7/13/2018,11,35.33,20754,19776
7/13/2018,12,46.54,21735,20451
7/13/2018,13,56.34,22249,20671
7/13/2018,14,56.91,22486,20933
7/13/2018,15,51.03,22161,20867
7/13/2018,16,43.47,22140,20625
7/13/2018,17,50.94,22231,20692
7/13/2018,18,48.92,22137,20746
7/13/2018,19,48.44,22218,20778
7/13/2018,20,66.58,22025,20571
7/13/2018,21,56.63,21951,20349
7/13/2018,22,35.87,20793,19248
7/13/2018,23,30.82,19017,17646
7/13/2018,24,28.96,17747,16207
7/14/2018,1,51.67,16726,15284
7/14/2018,2,35.35,16199,14574
7/14/2018,3,48.95,16135,14128
7/14/2018,4,14.36,15619,13869
7/14/2018,5,23.29,16056,13851
7/14/2018,6,15.62,16122,14012
7/14/2018,7,28.02,16473,14717
7/14/2018,8,36.96,16928,15844
7/14/2018,9,37.62,18454,17099
7/14/2018,10,52.13,19715,18141
7/14/2018,11,41.97,20333,18900
7/14/2018,12,33.79,20388,19148
7/14/2018,13,34.62,20717,19160
7/14/2018,14,39.28,20673,18976
7/14/2018,15,34.92,20885,19010
7/14/2018,16,34.47,20916,19178
7/14/2018,17,31.87,20823,19269
7/14/2018,18,32.08,20690,19052
7/14/2018,19,32.23,20436,18801
7/14/2018,20,31.84,20176,18470
7/14/2018,21,38.22,19990,18447
7/14/2018,22,33.03,19292,17830
7/14/2018,23,29.24,18386,16711
7/14/2018,24,23.8,17006,15482
7/15/2018,1,18.15,16170,14734
7/15/2018,2,15.61,16046,14106
7/15/2018,3,39.88,15882,13729
7/15/2018,4,14.38,15882,13503
7/15/2018,5,19.16,16067,13499
7/15/2018,6,19.81,15467,13385
7/15/2018,7,35.61,16076,14204
7/15/2018,8,32.52,17069,15529
7/15/2018,9,44.67,18460,16787
7/15/2018,10,32.74,19076,17852
7/15/2018,11,41.53,19953,18705
7/15/2018,12,34.48,20609,19373
7/15/2018,13,38.21,21346,19760
7/15/2018,14,40.08,21619,20177
7/15/2018,15,43.61,21561,20297
7/15/2018,16,50.21,22060,20898
7/15/2018,17,97.28,22219,21270
7/15/2018,18,53.82,22167,21508
7/15/2018,19,70.96,22308,21359
7/15/2018,20,48.34,21578,20964
7/15/2018,21,36.95,21408,20717
7/15/2018,22,35.06,20487,19755
7/15/2018,23,33.01,19520,18436
7/15/2018,24,32.41,17904,16796
7/16/2018,1,22.49,17361,15942
7/16/2018,2,17.8,16949,15280
7/16/2018,3,16.65,16656,14822
7/16/2018,4,14.37,16612,14692
7/16/2018,5,14.33,16562,14971
7/16/2018,6,10.31,16779,15829
7/16/2018,7,27.16,18380,17512
7/16/2018,8,30.59,19671,18848
7/16/2018,9,32.03,20547,19801
7/16/2018,10,31.62,21848,20731
7/16/2018,11,32.18,22485,21175
7/16/2018,12,36.81,22729,21536
7/16/2018,13,30.83,22750,21399
7/16/2018,14,29.14,22338,21022
7/16/2018,15,28.8,21618,20664
7/16/2018,16,31.05,22091,20794
7/16/2018,17,31.68,22416,21076
7/16/2018,18,25.95,21823,20578
7/16/2018,19,29.88,21439,20246
7/16/2018,20,30.81,21206,20079
7/16/2018,21,34.14,21389,20045
7/16/2018,22,29.15,20266,18945
7/16/2018,23,25.41,18855,17373
7/16/2018,24,47.04,17709,16251
7/17/2018,1,39.67,17150,15465
7/17/2018,2,14.35,16729,14700
7/17/2018,3,14.33,16577,14380
7/17/2018,4,14.33,16227,14088
7/17/2018,5,15.57,16422,14245
7/17/2018,6,22.47,17013,15039
7/17/2018,7,31.1,18054,16358
7/17/2018,8,29.36,19188,17510
7/17/2018,9,31.3,19511,17839
7/17/2018,10,31.36,19853,18126
7/17/2018,11,31.41,20231,18270
7/17/2018,12,31.46,20343,18299
7/17/2018,13,24.98,20636,18575
7/17/2018,14,14.7,20431,18562
7/17/2018,15,18.2,20785,18786
7/17/2018,16,18.45,20989,19105
7/17/2018,17,26.76,21228,19462
7/17/2018,18,30.28,21376,19655
7/17/2018,19,30.02,21332,19450
7/17/2018,20,22.81,20667,18953
7/17/2018,21,18.97,20306,18506
7/17/2018,22,17.4,19320,17224
7/17/2018,23,13.05,17814,15657
7/17/2018,24,10.84,16720,14355
7/18/2018,1,12.42,16145,13516
7/18/2018,2,13.62,15845,13192
7/18/2018,3,14.31,15690,12914
7/18/2018,4,0,15453,12802
7/18/2018,5,-0.02,15663,13191
7/18/2018,6,9.33,16056,13805
7/18/2018,7,22.03,17332,15193
7/18/2018,8,28.5,17793,15883
7/18/2018,9,27.76,17981,16004
7/18/2018,10,28.99,18336,16210
7/18/2018,11,28.98,18613,16516
7/18/2018,12,25.1,18742,16629
7/18/2018,13,20.35,18982,16799
7/18/2018,14,14.34,18740,16888
7/18/2018,15,12.94,18882,17107
7/18/2018,16,22.81,19583,17686
7/18/2018,17,57.56,20243,18479
7/18/2018,18,72.13,20471,18668
7/18/2018,19,37.07,20624,18837
7/18/2018,20,32.05,19969,18407
7/18/2018,21,25.79,19343,17914
7/18/2018,22,18.12,18378,16932
7/18/2018,23,19.59,17333,15395
7/18/2018,24,18.44,16609,14192
7/19/2018,1,54.28,16035,13425
7/19/2018,2,29.25,15619,12963
7/19/2018,3,32.03,15188,12677
7/19/2018,4,14.39,15057,12672
7/19/2018,5,14.36,15236,13000
7/19/2018,6,21.68,15529,13742
7/19/2018,7,27.96,16592,14955
7/19/2018,8,26.16,17128,15699
7/19/2018,9,17.9,17697,16135
7/19/2018,10,28.51,18192,16466
7/19/2018,11,28.53,18828,16866
7/19/2018,12,28.52,19099,17067
7/19/2018,13,28.52,19355,17374
7/19/2018,14,28.53,19642,17720
7/19/2018,15,29.01,20076,18096
7/19/2018,16,34.92,20885,18835
7/19/2018,17,41.64,21606,19555
7/19/2018,18,45.66,22116,20076
7/19/2018,19,47.05,22060,20229
7/19/2018,20,42.44,21275,19755
7/19/2018,21,36.47,20567,19158
7/19/2018,22,16.49,19190,17915
7/19/2018,23,10,17807,16139
7/19/2018,24,13.77,16845,14812
7/20/2018,1,4.49,16576,14163
7/20/2018,2,5.65,16059,13386
7/20/2018,3,10.04,15794,13023
7/20/2018,4,12.89,16040,13080
7/20/2018,5,5.1,16333,13293
7/20/2018,6,1.37,16347,13956
7/20/2018,7,23.1,17030,15342
7/20/2018,8,27.55,18386,16607
7/20/2018,9,27.21,19109,17312
7/20/2018,10,28.45,19644,18013
7/20/2018,11,28.38,20195,18569
7/20/2018,12,28.46,20868,19082
7/20/2018,13,28.43,21202,19442
7/20/2018,14,29.62,21503,19752
7/20/2018,15,35.36,21749,20044
7/20/2018,16,36.73,22052,20339
7/20/2018,17,50.58,21752,20716
7/20/2018,18,60.69,21573,20660
7/20/2018,19,51.67,21537,20371
7/20/2018,20,116.35,21361,19952
7/20/2018,21,35.07,20938,19656
7/20/2018,22,31.18,20190,18546
7/20/2018,23,30.35,18407,16879
7/20/2018,24,35.4,18112,15726
7/21/2018,1,41.87,17477,14875
7/21/2018,2,33.78,17008,14380
7/21/2018,3,14.35,16398,13893
7/21/2018,4,13.54,16198,13591
7/21/2018,5,0,15952,13476
7/21/2018,6,3.22,16241,13711
7/21/2018,7,7.17,16522,14487
7/21/2018,8,19.56,17669,15595
7/21/2018,9,19.74,18630,16611
7/21/2018,10,29.46,19155,17165
7/21/2018,11,31.67,19372,17507
7/21/2018,12,31.54,19728,17769
7/21/2018,13,31.14,19051,17487
7/21/2018,14,28.28,19108,17300
7/21/2018,15,29.3,19273,17418
7/21/2018,16,62.9,19754,17799
7/21/2018,17,37.71,19593,18186
7/21/2018,18,31.28,19170,18127
7/21/2018,19,12.22,18694,17635
7/21/2018,20,14.34,18538,17196
7/21/2018,21,25.75,18627,17258
7/21/2018,22,23.59,18399,16494
7/21/2018,23,14.67,17508,15235
7/21/2018,24,16.38,16272,14173
7/22/2018,1,19.56,15967,13578
7/22/2018,2,8.53,15283,12951
7/22/2018,3,4.06,15140,12537
7/22/2018,4,0,15083,12216
7/22/2018,5,0,15248,12133
7/22/2018,6,0,15436,12448
7/22/2018,7,2.31,15492,12819
7/22/2018,8,6.07,15630,13517
7/22/2018,9,12.84,16111,14097
7/22/2018,10,14.35,16386,14434
7/22/2018,11,4.12,16744,14691
7/22/2018,12,26.53,17161,15415
7/22/2018,13,122.66,17398,15491
7/22/2018,14,39.07,17577,15324
7/22/2018,15,32.4,17158,15562
7/22/2018,16,38.19,16929,15991
7/22/2018,17,34.57,17248,16323
7/22/2018,18,35.46,17543,16591
7/22/2018,19,35.45,17466,16580
7/22/2018,20,35.04,17316,16441
7/22/2018,21,35.13,17315,16571
7/22/2018,22,31.4,16720,15819
7/22/2018,23,31.72,15770,14741
7/22/2018,24,31.85,14730,13860
7/23/2018,1,15.48,14447,13197
7/23/2018,2,16.56,14567,12990
7/23/2018,3,15.08,14271,12826
7/23/2018,4,18.54,14989,12803
7/23/2018,5,15.79,15157,13212
7/23/2018,6,21.86,15871,14240
7/23/2018,7,30.37,16858,15872
7/23/2018,8,34.57,17866,17177
7/23/2018,9,40.34,18708,18003
7/23/2018,10,56.33,19416,18658
7/23/2018,11,61.33,20451,19248
7/23/2018,12,45.13,20687,19641
7/23/2018,13,62.11,20886,19981
7/23/2018,14,80.91,20927,20402
7/23/2018,15,62.2,20879,20305
7/23/2018,16,43.94,20886,20361
7/23/2018,17,57.03,20953,20459
7/23/2018,18,43.94,20995,20378
7/23/2018,19,50.14,20786,20100
7/23/2018,20,44.5,20784,19965
7/23/2018,21,82.65,20591,19922
7/23/2018,22,49.65,19180,18568
7/23/2018,23,33.26,17692,16913
7/23/2018,24,30.06,16535,15698
7/24/2018,1,31.86,15757,14931
7/24/2018,2,38.55,15357,14478
7/24/2018,3,31.4,15413,14226
7/24/2018,4,32.39,15521,14186
7/24/2018,5,22.96,15485,14338
7/24/2018,6,25.25,16034,15266
7/24/2018,7,40.88,17487,16883
7/24/2018,8,48.59,18918,18236
7/24/2018,9,47.62,19815,19042
7/24/2018,10,66.89,20230,19506
7/24/2018,11,104.67,20876,19938
7/24/2018,12,61.27,21187,20434
7/24/2018,13,78.71,21387,20928
7/24/2018,14,49.16,21550,21112
7/24/2018,15,49.19,21439,21132
7/24/2018,16,82.89,21830,21389
7/24/2018,17,67.22,21908,21451
7/24/2018,18,45.67,21486,21022
7/24/2018,19,48.03,21184,20711
7/24/2018,20,55.95,20862,20389
7/24/2018,21,39.76,20696,20218
7/24/2018,22,44.88,19524,18921
7/24/2018,23,38.92,18095,17327
7/24/2018,24,32.27,17003,16222
7/25/2018,1,39.49,16195,15449
7/25/2018,2,25.23,15305,14558
7/25/2018,3,20.14,14961,14135
7/25/2018,4,19.38,14967,14028
7/25/2018,5,18.25,15467,14396
7/25/2018,6,23.1,16222,15336
7/25/2018,7,29.24,17215,16743
7/25/2018,8,31.53,18201,17703
7/25/2018,9,32.36,18913,18184
7/25/2018,10,35.28,19781,18881
7/25/2018,11,43.8,20374,19370
7/25/2018,12,72.71,20741,19778
7/25/2018,13,42.43,20512,19913
7/25/2018,14,45.04,20867,20123
7/25/2018,15,41.81,21238,20462
7/25/2018,16,91.97,21749,20956
7/25/2018,17,93.93,21795,21297
7/25/2018,18,66.46,21583,21236
7/25/2018,19,52.58,21243,20825
7/25/2018,20,54.92,21019,20661
7/25/2018,21,48.43,20658,20328
7/25/2018,22,39.92,19180,18717
7/25/2018,23,34.63,17873,17170
7/25/2018,24,28.42,16474,15765
7/26/2018,1,22.43,15577,14679
7/26/2018,2,18.9,14845,13842
7/26/2018,3,16.75,14552,13324
7/26/2018,4,18.85,14589,13193
7/26/2018,5,16.98,14789,13407
7/26/2018,6,6.44,15399,14313
7/26/2018,7,19.89,16585,15589
7/26/2018,8,28.32,17581,16809
7/26/2018,9,32.34,18818,17607
7/26/2018,10,31.72,19462,18164
7/26/2018,11,31.54,19884,18530
7/26/2018,12,30.48,20311,19006
7/26/2018,13,33.07,20918,19608
7/26/2018,14,32.93,21428,20050
7/26/2018,15,34.55,21646,20207
7/26/2018,16,35.01,21580,20043
7/26/2018,17,36.01,21117,19765
7/26/2018,18,38.63,20998,19921
7/26/2018,19,40.87,20742,19766
7/26/2018,20,32.8,19955,19189
7/26/2018,21,31.17,19500,18798
7/26/2018,22,23.21,18296,17610
7/26/2018,23,19.74,17217,16145
7/26/2018,24,16.28,16621,15011
7/27/2018,1,19.73,15546,14148
7/27/2018,2,27.43,14935,13529
7/27/2018,3,30.88,14927,13234
7/27/2018,4,27.23,14890,13131
7/27/2018,5,14.35,15162,13497
7/27/2018,6,23.21,15754,14248
7/27/2018,7,28.72,16645,15502
7/27/2018,8,28.32,17479,16496
7/27/2018,9,31.57,18028,17214
7/27/2018,10,31.88,18461,17679
7/27/2018,11,32.19,18864,17821
7/27/2018,12,32.28,19480,17961
7/27/2018,13,33.34,20095,18165
7/27/2018,14,33.35,20247,18265
7/27/2018,15,33.28,20251,18199
7/27/2018,16,33.23,20171,18336
7/27/2018,17,36.78,20537,18827
7/27/2018,18,33.15,20051,18646
7/27/2018,19,33.25,19707,18181
7/27/2018,20,33.27,19335,17986
7/27/2018,21,33.09,19044,17788
7/27/2018,22,30.53,17912,16726
7/27/2018,23,30.81,16741,15228
7/27/2018,24,21.92,15480,13974
7/28/2018,1,23.03,14970,13091
7/28/2018,2,8.73,14719,12589
7/28/2018,3,14.33,14566,12317
7/28/2018,4,24.19,14458,12175
7/28/2018,5,26.52,14783,12213
7/28/2018,6,14.33,15120,12474
7/28/2018,7,15.42,14731,13043
7/28/2018,8,15.43,15352,13985
7/28/2018,9,29.12,16166,14568
7/28/2018,10,22.83,16870,15038
7/28/2018,11,29.38,17567,15371
7/28/2018,12,29.29,17777,15576
7/28/2018,13,29.29,17793,15537
7/28/2018,14,29.32,17747,15578
7/28/2018,15,29.42,17834,15544
7/28/2018,16,30.65,18121,15610
7/28/2018,17,32.11,18140,15788
7/28/2018,18,31.81,17895,15658
7/28/2018,19,29.7,17519,15351
7/28/2018,20,28.79,17164,15217
7/28/2018,21,41.68,17155,15394
7/28/2018,22,23.15,16308,14488
7/28/2018,23,20.16,15766,13660
7/28/2018,24,22.63,15240,12957
7/29/2018,1,21.34,14776,12241
7/29/2018,2,31.87,14627,11825
7/29/2018,3,29.07,14544,11524
7/29/2018,4,38.49,14342,11416
7/29/2018,5,56.01,14646,11636
7/29/2018,6,18.91,14443,11711
7/29/2018,7,6.42,14453,12174
7/29/2018,8,0,14387,12696
7/29/2018,9,22.87,15481,13307
7/29/2018,10,22.82,15815,13922
7/29/2018,11,27.69,16530,14494
7/29/2018,12,25.4,16930,15085
7/29/2018,13,21.31,17296,15357
7/29/2018,14,27.55,17742,15736
7/29/2018,15,28.94,17973,16027
7/29/2018,16,30.37,18039,16197
7/29/2018,17,32.11,18358,16358
7/29/2018,18,31.62,18209,16736
7/29/2018,19,29.3,17749,16727
7/29/2018,20,28.47,17688,16483
7/29/2018,21,28.57,17626,16643
7/29/2018,22,22.35,16808,15708
7/29/2018,23,19.78,16160,14573
7/29/2018,24,23.11,15621,13823
7/30/2018,1,27.9,15106,13021
7/30/2018,2,27.71,14469,12666
7/30/2018,3,20.39,14573,12491
7/30/2018,4,16.6,14216,12333
7/30/2018,5,23.39,14592,12752
7/30/2018,6,22.28,15567,13787
7/30/2018,7,25.89,16743,15077
7/30/2018,8,24.52,17038,15813
7/30/2018,9,27.25,17503,16382
7/30/2018,10,29.2,18105,16897
7/30/2018,11,30.68,18517,17286
7/30/2018,12,32.36,19223,17832
7/30/2018,13,32.53,19855,18429
7/30/2018,14,29.92,20096,18579
7/30/2018,15,32.28,19965,18450
7/30/2018,16,38.22,20641,19144
7/30/2018,17,50.6,21148,19723
7/30/2018,18,33.73,20604,19433
7/30/2018,19,33.64,20299,19145
7/30/2018,20,33.01,19837,18707
7/30/2018,21,32.03,19634,18679
7/30/2018,22,26.16,18446,17448
7/30/2018,23,26.66,17328,15903
7/30/2018,24,19.71,16245,14821
7/31/2018,1,21.07,15612,14020
7/31/2018,2,23.13,15085,13502
7/31/2018,3,17.99,14654,13260
7/31/2018,4,23.42,14863,13229
7/31/2018,5,20.45,15044,13518
7/31/2018,6,21.58,15728,14445
7/31/2018,7,18.8,16810,15610
7/31/2018,8,20.17,17419,16610
7/31/2018,9,29.2,18090,17119
7/31/2018,10,28.94,18748,17669
7/31/2018,11,31.99,19468,18249
7/31/2018,12,32.76,19949,18514
7/31/2018,13,33.01,20460,19011
7/31/2018,14,33.01,20659,19234
7/31/2018,15,35.42,20368,19410
7/31/2018,16,38.06,20940,19719
7/31/2018,17,37.12,21082,20032
7/31/2018,18,35.2,20869,19778
7/31/2018,19,33.05,20183,19230
7/31/2018,20,32.91,19845,19062
7/31/2018,21,32.5,19649,19092
7/31/2018,22,26.87,18385,17724
7/31/2018,23,21.98,17066,16300
7/31/2018,24,12.03,16230,15177
8/1/2018,1,11.2,16036,14407
8/1/2018,2,14.34,15771,13983
8/1/2018,3,23.76,15668,13670
8/1/2018,4,37.78,15562,13613
8/1/2018,5,24.03,15906,14008
8/1/2018,6,17.3,16764,14987
8/1/2018,7,23.39,17710,16346
8/1/2018,8,27.22,18722,17375
8/1/2018,9,32.28,19189,17821
8/1/2018,10,32.85,19705,18290
8/1/2018,11,35.64,20337,18754
8/1/2018,12,42.66,20487,19034
8/1/2018,13,45.75,21072,19273
8/1/2018,14,39.64,21018,19355
8/1/2018,15,37.66,20975,19440
8/1/2018,16,41.54,21575,19773
8/1/2018,17,40.3,21600,19891
8/1/2018,18,39.4,21107,19565
8/1/2018,19,35.87,20728,19238
8/1/2018,20,48.29,20946,19343
8/1/2018,21,40.26,20157,18988
8/1/2018,22,31.32,19015,17911
8/1/2018,23,27.92,17520,16457
8/1/2018,24,34.18,16385,15139
8/2/2018,1,26.05,15448,14429
8/2/2018,2,10.92,15288,13796
8/2/2018,3,11.07,14946,13409
8/2/2018,4,14.35,14737,13342
8/2/2018,5,3.52,15339,13829
8/2/2018,6,4.94,16066,14579
8/2/2018,7,6.17,17074,15687
8/2/2018,8,20.5,17807,16611
8/2/2018,9,28.37,18709,17256
8/2/2018,10,31.45,19437,17893
8/2/2018,11,36.73,20267,18726
8/2/2018,12,33.41,20844,19299
8/2/2018,13,33.51,21161,19578
8/2/2018,14,32.05,21559,19810
8/2/2018,15,36.31,22098,20195
8/2/2018,16,59.56,22702,20807
8/2/2018,17,70.34,22542,20815
8/2/2018,18,32.94,21830,20510
8/2/2018,19,40.01,21323,20248
8/2/2018,20,38.59,21810,20346
8/2/2018,21,41.9,21414,20009
8/2/2018,22,35.52,20049,18651
8/2/2018,23,31.52,18484,17187
8/2/2018,24,19.34,17215,15821
8/3/2018,1,18.3,16393,14942
8/3/2018,2,17.08,15678,14148
8/3/2018,3,27.4,15367,13691
8/3/2018,4,34.8,15228,13541
8/3/2018,5,14.82,16057,14099
8/3/2018,6,10.1,16490,14794
8/3/2018,7,23.54,17316,15919
8/3/2018,8,22.47,18302,16874
8/3/2018,9,34.07,19168,17592
8/3/2018,10,42.79,20030,18447
8/3/2018,11,43.1,20620,18964
8/3/2018,12,46.04,21302,19522
8/3/2018,13,47.32,21632,19902
8/3/2018,14,50.68,22057,20324
8/3/2018,15,45.34,22180,20457
8/3/2018,16,49.54,22307,20606
8/3/2018,17,49.47,22479,20910
8/3/2018,18,46.54,22007,20868
8/3/2018,19,41.04,21816,20657
8/3/2018,20,41.66,21135,20017
8/3/2018,21,53.61,21010,19849
8/3/2018,22,37.61,19598,18590
8/3/2018,23,30.76,17872,17058
8/3/2018,24,26.6,16636,15719
8/4/2018,1,24.39,15911,14863
8/4/2018,2,37.41,15704,14251
8/4/2018,3,29.04,15158,13730
8/4/2018,4,28.78,15220,13465
8/4/2018,5,27.63,15054,13470
8/4/2018,6,20.41,15035,13582
8/4/2018,7,15.42,15273,14215
8/4/2018,8,20.16,16645,15535
8/4/2018,9,24.35,17794,16730
8/4/2018,10,33.05,18829,17602
8/4/2018,11,41.44,19968,18289
8/4/2018,12,40.5,20507,18829
8/4/2018,13,40.29,20934,19155
8/4/2018,14,35.13,21014,19192
8/4/2018,15,38.72,21233,19293
8/4/2018,16,44.89,22004,19804
8/4/2018,17,43.94,22552,20499
8/4/2018,18,41.69,22408,20636
8/4/2018,19,34.96,21415,20194
8/4/2018,20,35.26,20884,19401
8/4/2018,21,35.46,20267,18959
8/4/2018,22,36.04,19113,17919
8/4/2018,23,30.69,18142,16771
8/4/2018,24,18.49,16797,15403
8/5/2018,1,12.94,15725,14506
8/5/2018,2,17.31,15524,14059
8/5/2018,3,20.23,15569,13535
8/5/2018,4,23.91,15779,13247
8/5/2018,5,14.38,15557,13116
8/5/2018,6,14.33,15208,13101
8/5/2018,7,0,15152,13579
8/5/2018,8,5.18,15788,14779
8/5/2018,9,21.54,17095,15994
8/5/2018,10,30.89,18599,17080
8/5/2018,11,34.65,19673,18030
8/5/2018,12,35.9,20455,18553
8/5/2018,13,40.18,21321,19316
8/5/2018,14,39.14,21893,19586
8/5/2018,15,38.83,22232,19687
8/5/2018,16,38.41,22623,20370
8/5/2018,17,38.54,22962,20932
8/5/2018,18,41.48,22829,21090
8/5/2018,19,38.09,22466,20684
8/5/2018,20,35.31,21402,19603
8/5/2018,21,40.39,21387,19621
8/5/2018,22,36.3,20342,18663
8/5/2018,23,19.68,19222,17453
8/5/2018,24,7.91,18234,16452
8/6/2018,1,11.71,17431,15713
8/6/2018,2,19.16,17311,15207
8/6/2018,3,18.29,16976,14611
8/6/2018,4,14.38,16813,14369
8/6/2018,5,14.35,16573,14311
8/6/2018,6,7.87,16337,14509
8/6/2018,7,14.39,16691,15397
8/6/2018,8,29.16,17841,16603
8/6/2018,9,35.65,19560,18093
8/6/2018,10,40.37,20379,19349
8/6/2018,11,34.74,21010,20096
8/6/2018,12,38.72,21296,20507
8/6/2018,13,48,21789,20711
8/6/2018,14,48,21824,20611
8/6/2018,15,46.89,21552,20000
8/6/2018,16,43.79,21345,19690
8/6/2018,17,105.47,21932,20293
8/6/2018,18,35.76,21286,19939
8/6/2018,19,34.13,20546,19363
8/6/2018,20,32.32,20472,19313
8/6/2018,21,39.37,20289,19264
8/6/2018,22,37.75,19170,18045
